file,class,method,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\CollectionUtils.java,spark.utils.CollectionUtils,isEmpty/1[java.util.Collection],5,0,2,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,41,5.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,41.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\StaticFilesFolder.java,spark.staticfiles.StaticFilesFolder,localConfiguredTo/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,0.0,1.0,1.0,0.0,20,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\StaticFilesFolder.java,spark.staticfiles.StaticFilesFolder,externalConfiguredTo/1[java.lang.String],0,1,1,5,0,1,1,0,0,0,1.0,1.0,0.5,1.0,26,0.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,26.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\StaticFilesFolder.java,spark.staticfiles.StaticFilesFolder,external/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,39,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\StaticFilesFolder.java,spark.staticfiles.StaticFilesFolder,local/0,0,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,34,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\QueryParamsMap.java,spark.QueryParamsMap.NullQueryParamsMap,NullQueryParamsMap/0,0,0,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,281,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,281.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,(initializer 1),0,2,1,64,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,36,0.0,2.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,36.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,fromResource/1[spark.resource.AbstractFileResolvingResource],1,2,1,4,1,1,1,0,0,0,1.0,1.0,0.5,1.0,109,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,109.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,disableGuessing/0,1,0,1,3,0,0,0,0,0,0,0.0,1.0,1.0,0.0,105,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,105.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,"register/2[java.lang.String,java.lang.String]",1,0,1,3,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,101,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,101.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,shouldGuess/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,123,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,123.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,getMimeType/1[java.lang.String],2,0,1,4,1,1,1,0,0,0,1.0,0.0,0.0,1.0,114,2.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,114.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\MimeType.java,spark.staticfiles.MimeType,fromPathInfo/1[java.lang.String],0,1,1,3,1,0,1,0,0,0,0.0,1.0,1.0,0.0,119,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,119.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testCreate_whenAcceptTypeNullValueInTheParameters_thenReturnPathAndAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,3.0,3.0,0.5,1.0,42,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,1.0,42.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testCreate_whenOutAssignAcceptTypeInTheParameters_thenReturnPathAndAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,3.0,3.0,0.5,1.0,35,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,1.0,35.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testConstructor/0,0,2,1,9,0,0,0,0,1,0,1.0,3.0,0.75,1.0,17,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.75,1.0,17.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testGets_thenReturnGetPathAndGetAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,2.0,5.0,0.71428573,1.0,28,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.71428573,1.0,28.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testRender_whenElementParameterValid_thenReturnValidObject/0,0,2,1,7,0,2,0,0,0,0,0.0,2.0,1.0,0.0,49,0.0,2.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,49.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\RouteImplTest.java,spark.RouteImplTest,testRender_whenElementParameterIsNull_thenReturnNull/0,0,2,1,5,0,1,0,0,0,0,0.0,2.0,1.0,0.0,58,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,58.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,isInvalidPath/1[java.lang.String],1,2,9,18,4,1,1,0,0,0,0.0,0.0,-1.0,0.0,94,1.0,2.0,9.0,18.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,94.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,exists/0,1,0,3,10,1,1,0,0,0,0,2.0,3.0,0.6,2.0,144,1.0,0.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.6,2.0,144.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,createRelative/1[java.lang.String],0,2,1,4,1,1,1,0,0,0,0.0,3.0,1.0,0.0,204,0.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,204.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,getInputStream/0,0,1,3,13,1,1,0,0,0,0,2.0,4.0,0.6666667,2.0,162,0.0,1.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.6666667,2.0,162.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,equals/1[java.lang.Object],0,0,3,12,3,3,1,0,0,0,0.0,2.0,1.0,0.0,248,0.0,0.0,3.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,248.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,getFilename/0,0,1,1,3,1,0,0,0,0,0,1.0,1.0,0.5,1.0,217,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,217.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,"ClassPathResource/2[java.lang.String,java.lang.ClassLoader]",0,5,3,10,0,1,2,0,0,0,1.0,2.0,0.6666667,1.0,76,0.0,5.0,3.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.6666667,1.0,76.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,isValid/1[java.lang.String],1,1,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,90,1.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,90.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,getPath/0,1,0,1,3,1,0,0,0,0,0,0.0,1.0,1.0,0.0,132,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,132.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,getURL/0,0,1,3,13,1,1,0,0,0,0,2.0,4.0,0.6666667,2.0,183,0.0,1.0,3.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.6666667,2.0,183.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,hashCode/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,272,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,272.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,"ClassPathResource/3[java.lang.String,java.lang.ClassLoader,java.lang.Class]",1,1,1,5,0,0,3,0,0,0,0.0,3.0,1.0,0.0,121,1.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,121.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,ClassPathResource/1[java.lang.String],1,0,1,3,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,62,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,62.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\resource\ClassPathResource.java,spark.resource.ClassPathResource,getDescription/0,2,1,4,14,1,2,0,0,0,0,0.0,3.0,1.0,0.0,227,2.0,1.0,4.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,227.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFileExpireTime/0,0,3,1,6,0,1,0,0,0,0,1.0,0.0,0.0,1.0,156,0.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,156.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFilePagesIndexHtml/0,0,2,1,6,0,1,0,0,0,0,2.0,0.0,0.0,1.0,114,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,114.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,setup/0,0,9,1,21,0,8,0,0,0,0,5.0,7.0,0.5833333,3.0,66,0.0,9.0,1.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,7.0,0.5833333,3.0,66.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,tearDown/0,0,1,2,7,0,0,0,0,0,0,0.0,2.0,1.0,0.0,57,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,57.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFilePageHtml/0,0,2,1,6,0,1,0,0,0,0,2.0,0.0,0.0,1.0,123,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,123.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFileMjs/0,0,1,1,7,0,3,0,0,0,0,2.0,0.0,0.0,2.0,103,0.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,103.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFileHeaders/0,0,4,1,13,0,1,0,0,1,0,2.0,0.0,0.0,1.0,141,0.0,4.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,141.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testStaticFileCssStyleCss/0,0,2,1,6,0,1,0,0,0,0,2.0,0.0,0.0,1.0,94,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,94.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testExternalStaticFile/0,0,2,1,6,0,1,0,0,0,0,2.0,0.0,0.0,1.0,132,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,132.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testGet/0,6,1,1,5,0,1,0,0,0,0,1.0,1.0,0.5,1.0,167,6.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.0,167.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\StaticFilesMemberTest.java,spark.StaticFilesMemberTest,testExceptionMapping404/0,0,1,1,5,0,1,0,0,0,0,2.0,1.0,0.33333334,1.0,175,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33333334,1.0,175.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\SparkUtils.java,spark.utils.SparkUtils,isParam/1[java.lang.String],3,0,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,45,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,45.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\SparkUtils.java,spark.utils.SparkUtils,convertRouteToList/1[java.lang.String],3,0,3,10,1,2,1,1,0,0,0.0,0.0,-1.0,0.0,34,3.0,0.0,3.0,10.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,34.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\SparkUtils.java,spark.utils.SparkUtils,SparkUtils/0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,31,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,31.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\SparkUtils.java,spark.utils.SparkUtils,isSplat/1[java.lang.String],3,0,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,49,3.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,49.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\DirectoryTraversal.java,spark.staticfiles.DirectoryTraversal,unixifyPath/1[java.lang.String],1,0,1,3,1,0,1,0,0,0,1.0,0.0,0.0,1.0,26,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\DirectoryTraversal.java,spark.staticfiles.DirectoryTraversal,"isPathWithinFolder/2[java.lang.String,java.lang.String]",2,1,1,5,1,2,2,0,0,0,0.0,0.0,-1.0,0.0,30,2.0,1.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,30.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\DirectoryTraversal.java,spark.staticfiles.DirectoryTraversal,"protectAgainstForExternal/2[java.lang.String,java.lang.String]",1,3,2,7,0,2,2,0,0,0,0.0,0.0,-1.0,0.0,18,1.0,3.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,18.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\staticfiles\DirectoryTraversal.java,spark.staticfiles.DirectoryTraversal,"protectAgainstInClassPath/2[java.lang.String,java.lang.String]",1,2,2,5,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,12,1.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,12.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,"findTargetForRequestedRoute/3[spark.route.HttpMethod,java.lang.String,java.lang.String]",0,1,1,3,1,0,3,0,0,0,0.0,0.0,-1.0,0.0,47,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,47.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,clearRoutes/0,0,1,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,65,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,65.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,"removeRoute/2[java.lang.String,java.lang.String]",0,1,1,3,1,0,2,0,0,0,0.0,0.0,-1.0,0.0,75,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,75.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,"findTargetsForRequestedRoute/3[spark.route.HttpMethod,java.lang.String,java.lang.String]",0,1,1,3,1,0,3,0,0,0,0.0,0.0,-1.0,0.0,58,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,58.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,"parseValidateAddRoute/3[java.lang.String,java.lang.String,java.lang.Object]",0,1,1,3,0,0,3,0,0,0,0.0,0.0,-1.0,0.0,36,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,36.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\SimpleRouteMatcher.java,spark.route.SimpleRouteMatcher,removeRoute/1[java.lang.String],0,1,1,3,1,0,1,0,0,0,0.0,0.0,-1.0,0.0,84,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,84.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\globalstate\ServletFlagTest.java,spark.globalstate.ServletFlagTest,testRunFromServlet_whenDefault/0,0,0,1,4,0,1,0,0,0,0,3.0,0.0,0.0,3.0,24,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,24.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\globalstate\ServletFlagTest.java,spark.globalstate.ServletFlagTest,testIsRunningFromServlet_whenDefault/0,0,1,1,3,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,40,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,40.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\globalstate\ServletFlagTest.java,spark.globalstate.ServletFlagTest,testIsRunningFromServlet_whenRunningFromServlet/0,0,2,1,4,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,47,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,47.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\globalstate\ServletFlagTest.java,spark.globalstate.ServletFlagTest,testRunFromServlet_whenExecuted/0,0,1,1,5,0,1,0,0,0,0,3.0,0.0,0.0,3.0,31,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,31.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\globalstate\ServletFlagTest.java,spark.globalstate.ServletFlagTest,setup/0,0,0,1,3,0,0,0,0,0,0,2.0,0.0,0.0,2.0,18,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,18.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\multiple\MultipleServices.java,spark.examples.multiple.MultipleServices,main/1[java.lang.String[]],0,2,1,4,0,0,1,0,0,0,0.0,0.0,-1.0,0.0,29,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,29.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\multiple\MultipleServices.java,spark.examples.multiple.MultipleServices,igniteSecondService/0,1,6,1,5,0,3,0,0,0,0,1.0,0.0,0.0,1.0,39,1.0,6.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\examples\multiple\MultipleServices.java,spark.examples.multiple.MultipleServices,igniteFirstService/0,1,2,1,4,0,3,0,0,0,0,1.0,0.0,0.0,1.0,34,1.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\urldecoding\Utf8StringBuilder.java,spark.utils.urldecoding.Utf8StringBuilder,Utf8StringBuilder/1[int],1,0,1,4,0,0,1,0,0,0,0.0,2.0,1.0,0.0,36,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,36.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\urldecoding\Utf8StringBuilder.java,spark.utils.urldecoding.Utf8StringBuilder,length/0,0,0,1,3,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,43,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,43.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\urldecoding\Utf8StringBuilder.java,spark.utils.urldecoding.Utf8StringBuilder,toString/0,1,1,1,4,1,0,0,0,0,0,0.0,0.0,-1.0,0.0,56,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,56.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\utils\urldecoding\Utf8StringBuilder.java,spark.utils.urldecoding.Utf8StringBuilder,reset/0,0,0,1,4,0,0,0,0,0,0,1.0,0.0,0.0,1.0,49,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,49.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\serialization\SerializerChain.java,spark.serialization.SerializerChain,"process/2[java.io.OutputStream,java.lang.Object]",1,1,1,3,0,0,2,0,0,0,0.0,0.0,-1.0,0.0,52,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,52.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\serialization\SerializerChain.java,spark.serialization.SerializerChain,SerializerChain/0,1,4,1,8,0,3,0,0,0,0,2.0,1.0,0.33333334,1.0,32,1.0,4.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.33333334,1.0,32.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\ServletRoutes.java,spark.route.ServletRoutes,ServletRoutes/0,0,0,1,2,0,0,0,0,0,0,0.0,0.0,-1.0,0.0,29,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,29.0
C:\Users\syuuj\gitProject\spark\src\main\java\spark\route\ServletRoutes.java,spark.route.ServletRoutes,get/0,2,1,2,6,1,0,0,0,0,0,0.0,3.0,1.0,0.0,32,2.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,32.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest,setup/0,0,0,1,4,0,0,0,0,0,0,0.0,2.0,1.0,0.0,16,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,16.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest,testCreate_whenOutAssignAcceptTypeInTheParameters_thenReturnPathAndAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,3.0,3.0,0.5,2.0,40,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,2.0,40.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest,testGets_thenReturnGetPathAndGetAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,2.0,5.0,0.71428573,1.0,33,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.71428573,1.0,33.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest,testCreate_whenAcceptTypeNullValueInTheParameters_thenReturnPathAndAcceptTypeSuccessfully/0,0,3,1,5,0,0,0,0,0,0,3.0,3.0,0.5,2.0,47,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,2.0,47.0
C:\Users\syuuj\gitProject\spark\src\test\java\spark\FilterImplTest.java,spark.FilterImplTest,testConstructor/0,0,3,1,9,0,1,0,0,1,0,2.0,4.0,0.6666667,1.0,22,0.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.6666667,1.0,22.0
