,class,RefusedBequest
471,io.vertx.core.FakeFactoryImplB,0.0
472,io.vertx.test.verticles.TestVerticle2,0.0
473,io.vertx.core.file.impl.FileSystemImpl.22,0.0
474,io.vertx.core.file.impl.FileSystemImpl.23,0.0
475,io.vertx.core.http.impl.VertxHttp2ConnectionHandlerBuilder,0.0
476,io.vertx.test.fakedns.FakeDNSServer.14,0.0
477,io.vertx.core.datagram.DatagramTest,0.0
478,io.vertx.core.NestedMetricsOptions,0.0
479,io.vertx.test.fakedns.FakeDNSServer.11,0.0
480,io.vertx.core.net.impl.pool.StressTest.FakeConnection,0.0
481,io.vertx.test.fakedns.FakeDNSServer.10,0.0
482,io.vertx.test.fakedns.FakeDNSServer.13,0.0
483,io.vertx.test.fakedns.FakeDNSServer.12,0.0
484,io.vertx.core.MultiMap,0.0
485,io.vertx.it.CustomVertxThreadFactory,0.0
486,io.vertx.core.impl.future.FutureImpl.3,0.0
487,io.vertx.core.cli.impl.CLIConfiguratorTest.CommandForArgumentInjectionTest,0.0
488,io.vertx.core.DeploymentTest,0.0
489,io.vertx.core.impl.future.FutureImpl.2,0.0
490,io.vertx.core.impl.future.FutureImpl.1,0.0
491,io.vertx.core.datagram.impl.DatagramPacketImpl,0.0
492,io.vertx.core.impl.launcher.ServiceCommandFactoryLoader,0.0
493,io.vertx.core.spi.cluster.impl.selector.WeightedRoundRobinSelector,0.0
494,io.vertx.core.eventbus.ClusterHostTest,0.0
495,io.vertx.core.http.impl.VertxHttp2ClientUpgradeCodec,0.0
496,io.vertx.core.streams.Pump,0.0
497,io.vertx.core.file.FileSystemOptionsConverter,0.0
498,io.vertx.core.streams.InboundBufferTest,0.0
499,io.vertx.test.core.CheckingSender,0.0
500,io.vertx.core.net.impl.VertxHandler,0.0
501,io.vertx.core.http.Http2ServerTest,0.0
502,io.vertx.core.DeploymentOptionsConverter,0.0
503,io.vertx.core.ContextTest,0.0
504,io.vertx.core.spi.VertxServiceProvider,0.0
505,io.vertx.core.net.impl.pool.SimpleConnectionPool.Close,0.0
506,io.vertx.core.net.impl.pool.CombinerExecutor,0.0
507,io.vertx.core.net.JksOptionsConverter,0.0
508,io.vertx.core.eventbus.ClusteredEventBusTestBase.1,0.0
509,io.vertx.core.CustomMetricsFactory,0.0
510,io.vertx.core.eventbus.LocalEventBusTest.1MyHandler,0.0
511,io.vertx.core.ClasspathVerticleFactoryTest,0.0
512,io.vertx.core.impl.Args,0.0
513,io.vertx.core.http.Http2ServerTest.18,0.0
514,io.vertx.core.http.Http2ServerTest.17,0.0
515,io.vertx.core.http.Http2ServerTest.19,0.0
516,io.vertx.core.http.Http2ServerTest.14,0.0
517,io.vertx.core.http.Http2ServerTest.13,0.0
518,io.vertx.core.spi.metrics.ClientMetrics,0.0
519,io.vertx.core.http.Http2ServerTest.16,0.0
520,io.vertx.core.impl.future.FixedOtherwise,0.0
521,io.vertx.core.impl.future.FutureInternal,0.0
522,io.vertx.core.http.Http2ServerTest.15,0.0
523,io.vertx.core.net.impl.pool.ConnectionManager,0.0
524,io.vertx.core.http.Http2ServerTest.10,0.0
525,io.vertx.core.eventbus.impl.MessageTagExtractor,0.0
526,io.vertx.core.CompositeFutureTest,1.0
527,io.vertx.core.file.NestedZipFileResolverTest.1,0.0
528,io.vertx.core.http.Http2ServerTest.12,0.0
529,io.vertx.core.net.NetSocket,0.0
530,io.vertx.core.http.Http2ServerTest.11,0.0
531,io.vertx.core.net.NetTest,0.0
532,io.vertx.core.net.impl.pool.StressTest.FakeWaiter,0.0
533,io.vertx.core.json.Json,0.0
534,io.vertx.core.http.Http2ServerTest.30,0.0
535,io.vertx.core.http.HttpClientConnectionTest,0.0
536,io.vertx.core.cli.InvalidValueException,0.0
537,io.vertx.core.net.impl.pool.ConnectionPool,0.0
538,io.vertx.core.parsetools.RecordParserTest.2MyHandler,0.0
539,io.vertx.core.http.WebsocketVersion,0.0
540,io.vertx.test.fakemetrics.PacketMetric,0.0
541,io.vertx.core.http.HttpClientResponse,0.0
542,io.vertx.core.impl.launcher.commands.ListCommand,0.0
543,io.vertx.core.cli.impl.CLIConfiguratorTest.CLIWithMultipleValues,0.0
544,io.vertx.core.net.KeyStoreTest,0.0
545,io.vertx.core.json.jackson.BufferSerializer,0.0
546,io.vertx.core.eventbus.CustomNodeSelectorTest.CustomNodeSelector,0.0
547,io.vertx.core.http.Http2ServerTest.29,0.0
548,io.vertx.core.http.Http2ServerTest.28,0.0
549,io.vertx.core.streams.WriteStream,0.0
550,io.vertx.core.http.Http2ServerTest.25,0.0
551,io.vertx.core.http.HttpServerCloseHookTest,0.0
552,io.vertx.core.http.Http2ServerTest.24,0.0
553,io.vertx.core.eventbus.ReplyFailure,0.0
554,io.vertx.core.http.Http2ServerTest.27,0.0
555,io.vertx.core.shareddata.impl.LocalAsyncLocks.LockWaiter,0.0
556,io.vertx.core.http.Http2ServerTest.26,0.0
557,io.vertx.core.http.Http2ServerTest.21,0.0
558,io.vertx.core.impl.launcher.commands.RunCommand.1,0.0
559,io.vertx.core.http.Http2ServerTest.20,0.0
560,io.vertx.core.http.Http2ServerTest.23,0.0
561,io.vertx.core.http.Http2ServerTest.22,0.0
562,io.vertx.core.eventbus.impl.EventBusImpl,0.0
563,io.vertx.core.impl.launcher.commands.ClasspathHandler,0.0
564,io.vertx.core.VertxTest.1Hook,0.0
565,io.vertx.core.http.impl.Http2ClientConnection.StreamImpl,0.0
566,io.vertx.core.http.Http2ServerTest.41,0.0
567,io.vertx.core.http.Http2ServerTest.40,0.0
568,io.vertx.core.spi.tracing.TagExtractor,0.0
569,io.vertx.core.HATest,0.0
570,io.vertx.core.spi.metrics.MetricsTest,0.0
571,io.vertx.core.impl.WorkerPool,0.0
572,io.vertx.core.ClasspathVerticleFactory,0.0
573,io.vertx.core.impl.ConversionHelper,0.0
574,examples.CoreExamples.MyVerticle,0.0
575,io.vertx.core.http.headers.HttpHeadersAdaptorTest,0.0
576,io.vertx.core.eventbus.impl.HandlerRegistration.InboundDeliveryContext,0.0
577,io.vertx.core.http.impl.HttpServerRequestInternal,0.0
578,io.vertx.core.file.impl.FileCache,0.0
579,io.vertx.core.spi.tracing.LocalEventBusTracingTest,0.0
580,io.vertx.core.net.ClientOptionsBase,0.0
581,io.vertx.core.http.Http2ServerTest.39,0.0
582,io.vertx.core.json.EncodeException,0.0
583,io.vertx.core.http.Http2ServerTest.36,0.0
584,io.vertx.core.json.JacksonDatabindTest.2,0.0
585,io.vertx.core.impl.TaskQueue.Task,0.0
586,io.vertx.core.http.Http2ServerTest.35,0.0
587,io.vertx.core.json.JacksonDatabindTest.1,0.0
588,io.vertx.test.core.FileDescriptorLeakDetectorRule,0.0
589,io.vertx.core.http.Http2ServerTest.32,0.0
590,io.vertx.core.http.Http2ServerTest.31,0.0
591,io.vertx.core.net.impl.ChannelProvider.3.4,0.0
592,io.vertx.core.cli.impl.CLIConfiguratorTest.CommandWithDefaultValueOnArgument,0.0
593,io.vertx.core.http.Http2ServerTest.34,0.0
594,io.vertx.core.net.impl.pool.Executor.Action,0.0
595,io.vertx.core.parsetools.impl.JsonParserImpl.BufferingHandler,0.0
596,io.vertx.core.cli.impl.TypedArgumentTest,0.0
597,io.vertx.core.streams.PumpTest,0.0
598,io.vertx.it.TransportTest,0.0
599,io.vertx.core.http.impl.WebSocketEndpoint.1Listener,0.0
600,io.vertx.core.net.impl.pool.SimpleConnectionPool.Slot,0.0
601,io.vertx.core.net.impl.pool.ConnectionManagerTest,0.0
602,io.vertx.core.http.HttpServer,0.0
603,io.vertx.core.cli.impl.HelloClI,0.0
604,io.vertx.core.spi.metrics.HttpClientMetrics,0.0
605,io.vertx.core.http.Http1xMetricsTest,0.0
606,io.vertx.core.eventbus.ClusteredEventBusTest.1.2,0.0
607,io.vertx.core.net.impl.KeyStoreHelper,0.0
608,io.vertx.core.http.WebSocketConnectOptionsConverter,0.0
609,io.vertx.core.http.WebSocketTest.4,0.0
610,io.vertx.core.json.JsonArray.Iter,0.0
611,io.vertx.core.cli.MissingOptionException,0.0
612,io.vertx.core.eventbus.EventBus,0.0
613,io.vertx.core.eventbus.ClusteredEventBusTestBase.1MyRegisterHandler,0.0
614,io.vertx.benchmarks.HeadersUtils,0.0
615,io.vertx.core.streams.PumpTest.FakeWriteStream,0.0
616,io.vertx.it.JULLogDelegateTest,0.0
617,io.vertx.core.impl.VertxFactoryTest.2,0.0
618,io.vertx.core.impl.VertxImpl.SharedWorkerPool,0.0
619,io.vertx.core.impl.VertxFactoryTest.1,0.0
620,io.vertx.core.eventbus.MessageProducer,0.0
621,io.vertx.core.http.WebSocketTest.1,0.0
622,io.vertx.core.http.WebSocketTest.2,0.0
623,io.vertx.core.http.StreamResetException,0.0
624,io.vertx.core.http.WebSocketTest.3,0.0
625,io.vertx.core.http.HttpTLSTest.4.5,0.0
626,io.vertx.test.netty.TestLoggerFactory,0.0
627,io.vertx.core.http.HttpTLSTest.4.6,0.0
628,io.vertx.core.cli.impl.DefaultParserTest,0.0
629,io.vertx.core.impl.HAManager.1,0.0
630,io.vertx.core.dns.DnsClient,0.0
631,io.vertx.core.ServiceHelperTest,0.0
632,io.vertx.core.cli.OptionConverter,0.0
633,io.vertx.core.cli.impl.DefaultCommandLine,0.0
634,io.vertx.core.impl.LoaderManager,0.0
635,io.vertx.core.AbstractVerticle,0.0
636,io.vertx.core.http.Http2ServerTest.TestClient,0.0
637,io.vertx.core.SharedServersConcurrencyTest.NetVerticle,0.0
638,io.vertx.core.net.NetworkOptions,0.0
639,io.vertx.core.streams.impl.InboundBuffer,0.0
640,io.vertx.test.proxy.Socks4Proxy,0.0
641,io.vertx.core.eventbus.impl.codecs.ByteArrayMessageCodec,0.0
642,io.vertx.core.parsetools.FakeStream,0.0
643,io.vertx.core.net.TrustManagerFactoryWrapper.1,0.0
644,io.vertx.core.http.ConnectionPoolTooBusyException,0.0
645,io.vertx.core.net.impl.ConnectionBase,0.0
646,io.vertx.core.eventbus.ClusteredEventBusTest,0.0
647,io.vertx.core.http.impl.VertxHttp2ConnectionHandlerBuilder.1,0.0
648,io.vertx.core.logging.LoggerFactory,0.0
649,io.vertx.core.json.JsonCodecTest,0.0
650,io.vertx.core.impl.launcher.commands.Watcher.FileInfo,0.0
651,io.vertx.core.cli.converters.ConvertersTest.HttpMethod,0.0
652,io.vertx.core.http.impl.Http2ServerConnection.Push,0.0
653,io.vertx.benchmarks.JsonDecodeBenchmark,1.0
654,io.vertx.core.cli.converters.CharacterConverter,0.0
655,io.vertx.core.ExecuteBlockingTest,0.0
656,io.vertx.core.json.jackson.InstantSerializer,0.0
657,io.vertx.core.VerticleFactoryTest.TestVerticle,0.0
658,io.vertx.core.http.HttpConnection,0.0
659,io.vertx.core.spi.JsonFactory,0.0
660,io.vertx.core.cli.converters.ConvertersTest,0.0
661,io.vertx.core.net.ServerOptionsBase,0.0
662,io.vertx.core.eventbus.impl.codecs.IntMessageCodec,0.0
663,io.vertx.core.parsetools.JsonParserTest,0.0
664,io.vertx.core.net.impl.PartialPooledByteBufAllocator.PooledChannelHandlerContext,0.0
665,io.vertx.core.http.impl.Http2UpgradedClientConnection.UpgradingStream,0.0
666,io.vertx.it.VertxTracerFactoryTest,0.0
667,io.vertx.core.http.HttpClientOptionsConverter,0.0
668,io.vertx.core.net.TrustManagerFactoryWrapper.TrustManagerFactorySpiWrapper,0.0
669,io.vertx.core.logging.SLF4JLogDelegate,0.0
670,io.vertx.core.logging.LoggerFactoryTest,0.0
671,io.vertx.core.net.NetServer,0.0
672,io.vertx.core.spi.cluster.impl.selector.SimpleRoundRobinSelectorTest,0.0
673,io.vertx.core.eventbus.EventBusRegistrationRaceTest.1,0.0
674,io.vertx.core.http.Cookie,0.0
675,io.vertx.core.net.impl.SocketAddressImpl,0.0
676,io.vertx.core.net.impl.NetSocketImpl,0.0
677,io.vertx.core.net.impl.ConnectionBaseTest.1,0.0
678,io.vertx.core.http.Http2ClientTest.2.3,0.0
679,io.vertx.core.json.JacksonTest.1,0.0
680,io.vertx.core.net.impl.ConnectionBaseTest.2,0.0
681,io.vertx.core.http.Http1xServerFileUploadTest,0.0
682,io.vertx.core.net.impl.pool.ConnectionManagerTest.7.8,0.0
683,io.vertx.core.impl.launcher.commands.HiddenCommand,0.0
684,io.vertx.core.http.impl.WebSocketInternal,0.0
685,io.vertx.test.fakedns.FakeDNSServer.TestDnsProtocolUdpCodecFactory,0.0
686,io.vertx.core.cli.AmbiguousOptionException,0.0
687,io.vertx.core.http.impl.Http1xClientConnection.StreamImpl,1.0
688,io.vertx.core.net.impl.transport.EpollTransport,0.0
689,io.vertx.core.parsetools.RecordParserTest.2,0.0
690,io.vertx.core.parsetools.RecordParserTest.1,0.0
691,io.vertx.core.http.HttpTest.1MyVerticle,0.0
692,io.vertx.core.tracing.TracingOptions,0.0
693,io.vertx.test.verticles.SimpleServer,0.0
694,io.vertx.core.file.impl.WindowsFileSystem,0.0
695,io.vertx.core.shareddata.impl.Checker,0.0
696,io.vertx.core.parsetools.impl.JsonParserImpl.TokenParser,0.0
697,io.vertx.core.file.FileResolverTestBase,0.0
698,io.vertx.core.spi.tracing.HttpTracerTestBase,0.0
699,io.vertx.core.net.impl.NetSocketImpl.DataMessageHandler,0.0
700,io.vertx.core.net.impl.ServerChannelLoadBalancer.WorkerList,0.0
701,io.vertx.core.eventbus.EventBusTestBase.StringLengthCodec,0.0
702,io.vertx.it.SSLEngineTest,0.0
703,io.vertx.core.json.jackson.ByteArrayDeserializer,0.0
704,io.vertx.core.json.jackson.BufferDeserializer,0.0
705,Handler,0.0
706,io.vertx.core.net.impl.ServerID,0.0
707,io.vertx.core.impl.launcher.commands.HelloCommandFactory,0.0
708,io.vertx.core.http.UpgradeRejectedException,0.0
709,io.vertx.core.buffer.Buffer,0.0
710,io.vertx.core.file.FileSystem,0.0
711,io.vertx.core.http.Http2ServerTest.TestClient.TestClientHandler,0.0
712,io.vertx.core.shareddata.AsynchronousLockTest,0.0
713,io.vertx.core.dns.HostnameResolutionTest,0.0
714,io.vertx.core.net.impl.pool.EndpointProvider,0.0
715,io.vertx.core.eventbus.impl.clustered.ClusteredMessage,0.0
716,io.vertx.core.http.HttpCompressionTest,0.0
717,io.vertx.core.spi.tracing.EventBusTracerTestBase.EventBusTracer,0.0
718,io.vertx.core.net.KeyManagerFactoryWrapper.1,0.0
719,io.vertx.core.http.Http1xTest,0.0
720,io.vertx.core.http.Http1xTest.1Client,0.0
721,io.vertx.core.metrics.impl.DummyVertxMetrics.DummyWorkerPoolMetrics,0.0
722,io.vertx.core.impl.launcher.commands.Hello2Command,0.0
723,io.vertx.core.AbstractVerticleTest.MyAbstractVerticle,0.0
724,io.vertx.core.spi.tracing.EventBusTracingTestBase,0.0
725,io.vertx.core.file.impl.FileSystemImpl.17.18,0.0
726,io.vertx.core.http.impl.WebSocketImplBase.FrameAggregator,0.0
727,io.vertx.test.core.VertxTestBase,0.0
728,io.vertx.core.json.jackson.ByteArraySerializer,0.0
729,io.vertx.core.json.JsonObjectTest.SomeEnum,0.0
730,io.vertx.core.impl.launcher.commands.StartCommand,0.0
731,io.vertx.core.shareddata.AsyncMap,0.0
732,io.vertx.core.spi.VertxTracerFactory,0.0
733,io.vertx.core.net.impl.NetSocketImpl.InvalidMessageHandler,0.0
734,io.vertx.test.core.BlockedThreadWarning,0.0
735,io.vertx.core.impl.launcher.commands.VersionCommandFactory,0.0
736,io.vertx.core.Closeable,0.0
737,io.vertx.core.streams.WriteStreamTest.StreamBase,0.0
738,examples.ParseToolsExamples,0.0
739,io.vertx.core.http.impl.AssembledHttpResponse,0.0
740,io.vertx.core.http.Http2ClientTest,0.0
741,examples.FileSystemExamples,0.0
742,io.vertx.core.cli.impl.IntensiveDefaultParserTest,0.0
743,io.vertx.core.json.JsonPOJOMapperTest.2,0.0
744,io.vertx.core.http.impl.HttpClientStream,0.0
745,io.vertx.core.impl.future.Listener,0.0
746,io.vertx.core.net.impl.SSLHelper,0.0
747,io.vertx.core.json.JsonPOJOMapperTest.1,0.0
748,io.vertx.core.DeploymentOptions,0.0
749,io.vertx.core.http.HttpMethod,0.0
750,io.vertx.core.net.impl.ServerChannelLoadBalancer,0.0
751,io.vertx.it.VertxThreadFactoryTest,0.0
752,io.vertx.core.http.impl.CookieImpl,0.0
753,io.vertx.core.eventbus.EventBusTestBase.MyPOJO,0.0
754,io.vertx.core.impl.utils.ConcurrentCyclicSequence,0.0
755,io.vertx.core.spi.metrics.MetricsContextTest.19.20,0.0
756,io.vertx.core.http.RequestOptionsTest,0.0
757,io.vertx.core.impl.future.Operation,0.0
758,io.vertx.core.impl.launcher.commands.VertxIsolatedDeployer,0.0
759,io.vertx.core.cli.converters.CharacterConverterTest,0.0
760,io.vertx.core.http.HttpTest.1MockReq,0.0
761,docoverride.json.Examples.User,0.0
762,io.vertx.core.EventLoopGroupTest,0.0
763,io.vertx.core.net.impl.pool.ConnectionPoolTest.ConnectionManager,0.0
764,io.vertx.core.net.impl.pool.StressTest.FakeConnectionPool,0.0
765,io.vertx.core.impl.resolver.DnsResolverProvider.1,0.0
766,io.vertx.core.eventbus.FaultToleranceTest,0.0
767,io.vertx.core.spi.metrics.MetricsContextTest.15.16,0.0
768,io.vertx.core.spi.metrics.MetricsContextTest.13.14,0.0
769,io.vertx.core.json.JsonFactory3,0.0
770,io.vertx.core.json.JsonFactory2,0.0
771,io.vertx.core.spi.tracing.SpanKind,0.0
772,io.vertx.core.json.JsonFactory1,0.0
773,io.vertx.core.spi.metrics.MetricsContextTest.17.18,0.0
774,io.vertx.core.impl.verticle.JavaSourceContext,0.0
775,io.vertx.core.net.impl.pool.SimpleConnectionPool.Remove,0.0
776,io.vertx.core.net.impl.VertxEventLoopGroup.EventLoopIterator,0.0
777,io.vertx.core.shareddata.impl.LocalMapImpl,0.0
778,io.vertx.core.spi.cluster.impl.selector.RoundRobinSelector,0.0
779,io.vertx.core.datagram.DatagramSocketOptions,0.0
780,io.vertx.core.ComplexHATest,0.0
781,io.vertx.core.http.impl.Http2ConnectionBase,0.0
782,io.vertx.core.json.pointer.impl.JsonPointerImpl,0.0
783,io.vertx.core.spi.launcher.DefaultCommandFactory,0.0
784,io.vertx.core.impl.logging.LoggingBackendSelectionTest,0.0
785,io.vertx.core.logging.LoggerFactoryTest.1,0.0
786,io.vertx.core.http.impl.Http2ServerConnection,0.0
787,io.vertx.core.DeploymentTest.15.16,0.0
788,io.vertx.core.http.impl.NettyFileUploadDataFactory,0.0
789,io.vertx.core.metrics.impl.DummyVertxMetrics.DummyClientMetrics,0.0
790,io.vertx.core.DeploymentTest.1NoDefaultPublicConstructorVerticle,0.0
791,io.vertx.core.net.impl.pool.SimpleConnectionPool.Recycle,0.0
792,io.vertx.core.DeploymentTest.10.11,0.0
793,io.vertx.it.JsonTest,0.0
794,io.vertx.core.http.headers.Http2HeadersAdaptorsTest,0.0
795,io.vertx.it.NettyCompatTest,0.0
796,io.vertx.core.DeploymentTest.ChildVerticle,0.0
797,io.vertx.core.json.JsonObjectTest.1,0.0
798,io.vertx.core.impl.launcher.commands.RunCommand,0.0
799,io.vertx.core.net.NetServerOptions,0.0
800,io.vertx.core.spi.metrics.PoolMetrics,0.0
801,io.vertx.benchmarks.HttpServerHandlerBenchmark,0.0
802,io.vertx.core.net.KeyManagerFactoryWrapper.KeyManagerFactorySpiWrapper,0.0
803,io.vertx.core.http.HttpServerResponse,0.0
804,io.vertx.core.http.Http2SettingsConverter,0.0
805,examples.NetExamples,0.0
806,io.vertx.core.net.impl.VertxEventLoopGroup,0.0
807,io.vertx.core.spi.launcher.ExecutionContext,0.0
808,io.vertx.core.impl.future.Transformation.1,0.0
809,io.vertx.core.eventbus.DeliveryOptions,0.0
810,io.vertx.core.json.jackson.DatabindCodec,0.0
811,io.vertx.core.cli.converters.BooleanConverterTest,0.0
812,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.3,0.0
813,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.2,0.0
814,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.1,0.0
815,io.vertx.core.dns.DnsClientOptions,0.0
816,io.vertx.core.file.impl.FileSystemImpl.6.7,0.0
817,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.6,0.0
818,io.vertx.core.net.SelfSignedCertificate,0.0
819,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.5,0.0
820,docoverride.dns.Examples,0.0
821,io.vertx.core.impl.launcher.VertxCommandLineInterfaceTest.4,0.0
822,io.vertx.core.http.HttpTest,0.0
823,io.vertx.core.shareddata.SharedData,0.0
824,io.vertx.core.http.impl.VertxHttpResponseEncoder,0.0
825,io.vertx.core.TimeoutStream,0.0
826,io.vertx.core.SharedServersConcurrencyTest.ApiVerticle,0.0
827,io.vertx.core.file.impl.AsyncFileImpl.1,0.0
828,io.vertx.core.file.impl.AsyncFileImpl.2,0.0
829,io.vertx.core.streams.StreamBase,0.0
830,io.vertx.core.http.Http2ServerTest.TestHttp1xOrH2CHandler.38,0.0
831,io.vertx.core.spi.logging.LogDelegateFactory,0.0
832,io.vertx.core.cli.converters.Person,0.0
833,io.vertx.core.http.Http2ServerTest.TestHttp1xOrH2CHandler.37,0.0
834,io.vertx.core.LauncherTest.MySecondLauncher,0.0
835,io.vertx.core.http.impl.WebSocketImplBase,0.0
836,io.vertx.core.eventbus.impl.codecs.LongMessageCodec,0.0
837,io.vertx.core.streams.PumpTest.MyClass,0.0
838,examples.HTTPExamples.HttpClient2,0.0
839,io.vertx.core.Vertx,0.0
840,io.vertx.core.net.impl.SSLHelper.1,0.0
841,io.vertx.core.impl.launcher.commands.ComplexCommand,0.0
842,io.vertx.test.faketracer.FakeTracer,0.0
843,io.vertx.core.net.impl.SSLHelper.2,0.0
844,io.vertx.core.net.impl.SSLHelper.3,0.0
845,io.vertx.core.http.HttpTLSTest.1.3,0.0
846,io.vertx.core.CreateVertxTest,0.0
847,io.vertx.core.http.HttpTLSTest.1.2,0.0
848,io.vertx.core.spi.cluster.impl.selector.Weight,0.0
849,io.vertx.core.spi.metrics.MetricsContextTest.11.12,0.0
850,io.vertx.core.streams.PumpTest.FakeReadStream,0.0
851,io.vertx.core.http.impl.HttpUtils,0.0
852,io.vertx.core.spi.metrics.MetricsContextTest.1.2,0.0
853,io.vertx.core.eventbus.impl.MessageImpl,0.0
854,io.vertx.it.Log4J2LogDelegateTest.1,0.0
855,io.vertx.core.http.HttpTest.1MockResp,0.0
856,io.vertx.core.http.WebSocketFrame,0.0
857,io.vertx.core.http.impl.ServerCookie,0.0
858,io.vertx.core.shareddata.impl.ClusterSerializable,0.0
859,io.vertx.core.Context,0.0
860,io.vertx.core.impl.future.FutureBase,0.0
861,io.vertx.core.impl.Utils,0.0
862,io.vertx.core.spi.tracing.Extractors,0.0
863,io.vertx.core.http.HttpVersion,0.0
864,io.vertx.it.CustomVertxThread,0.0
865,io.vertx.core.eventbus.impl.ReplyHandler,0.0
866,io.vertx.core.BlockedThreadCheckerTest,0.0
867,io.vertx.test.fakedns.FakeDNSServer,0.0
868,io.vertx.core.DeploymentTest.ParentVerticle,0.0
869,io.vertx.core.json.JsonPOJOMapperTest,0.0
870,io.vertx.core.file.OpenOptions,0.0
871,io.vertx.core.spi.VertxMetricsFactory,0.0
872,io.vertx.core.http.impl.VertxHttpRequestDecoder,0.0
873,io.vertx.core.net.impl.DefaultJDKCipherSuite,0.0
874,io.vertx.core.file.impl.WindowsFileSystem.1,0.0
875,io.vertx.core.Future,0.0
876,io.vertx.core.eventbus.impl.codecs.BufferMessageCodec,0.0
877,io.vertx.test.fakestream.FakeStreamTest,0.0
878,io.vertx.core.impl.WorkerContext,0.0
879,io.vertx.core.cli.annotations.CLIConfigurator,0.0
880,io.vertx.core.net.impl.pool.Executor,0.0
881,io.vertx.core.http.impl.VertxHttp2Stream,0.0
882,io.vertx.core.net.impl.pool.SynchronizationTest.Utils,0.0
883,docoverride.eventbus.Examples,0.0
884,io.vertx.core.http.impl.Http2ClientConnection.Stream,0.0
885,io.vertx.core.impl.launcher.commands.GoodByeCommand,0.0
886,io.vertx.core.impl.WorkerExecutorImpl,0.0
887,io.vertx.core.net.NetworkOptionsConverter,0.0
888,io.vertx.core.http.impl.Http2ClientConnection,0.0
889,io.vertx.test.core.BlockedThreadWarning.1.2,0.0
890,io.vertx.core.eventbus.impl.codecs.DoubleMessageCodec,0.0
891,io.vertx.core.json.jackson.JacksonFactory,0.0
892,io.vertx.core.spi.metrics.MetricsOptionsTest,0.0
893,io.vertx.core.net.impl.pool.SimpleConnectionPool.Waiters.1,0.0
894,io.vertx.core.shareddata.impl.SharedDataImpl,0.0
895,io.vertx.core.net.PemTrustOptionsConverter,0.0
896,io.vertx.core.spi.launcher.CommandFactory,0.0
897,io.vertx.core.dns.impl.SrvRecordImpl,0.0
898,io.vertx.core.http.impl.Http2ServerResponse,0.0
899,io.vertx.core.cli.TypedOption,0.0
900,io.vertx.core.impl.future.FailedFuture,0.0
901,io.vertx.core.net.SocketAddress,0.0
902,io.vertx.core.impl.launcher.VertxCommandLauncher,0.0
903,io.vertx.core.http.impl.VertxHttp2ConnectionHandler,0.0
904,io.vertx.core.spi.Utils,0.0
905,io.vertx.core.http.HttpMetricsTestBase,0.0
906,io.vertx.core.spi.metrics.MetricsContextTest.8.9,0.0
907,io.vertx.core.cli.CLIException,0.0
908,io.vertx.core.json.JsonObject.Entry,0.0
909,io.vertx.core.spi.tracing.Http1xTracingTest,0.0
910,io.vertx.core.http.Http2ServerTest.32.33,0.0
911,io.vertx.core.eventbus.impl.codecs.JsonObjectMessageCodec,0.0
912,io.vertx.core.file.impl.FileSystemImplTest,0.0
913,io.vertx.core.cli.impl.CLIConfiguratorTest.CommandForTypeExtractTest,0.0
914,io.vertx.it.JsonCodecTest,0.0
915,io.vertx.core.spi.tracing.Http2TracerTest,0.0
916,io.vertx.core.eventbus.impl.codecs.ByteMessageCodec,0.0
917,io.vertx.core.impl.launcher.commands.WatcherTest,0.0
918,io.vertx.core.dns.MxRecord,0.0
919,io.vertx.core.http.impl.Http2UpgradedClientConnection.UpgradingStream.2,0.0
920,io.vertx.core.http.impl.HttpChunkContentCompressor,0.0
921,io.vertx.core.http.impl.Http2UpgradedClientConnection.UpgradingStream.1,0.0
922,io.vertx.core.http.headers.VertxHttpHeadersTest,0.0
923,io.vertx.core.Handler,0.0
924,io.vertx.core.impl.AbstractContext,0.0
925,io.vertx.core.CustomMetricsOptions,0.0
926,io.vertx.core.impl.launcher.commands.ServiceCommandLookupTest,0.0
927,io.vertx.core.dns.impl.MxRecordImpl,0.0
928,io.vertx.core.eventbus.ReplyException,0.0
929,io.vertx.core.file.impl.FilePropsImpl,0.0
930,io.vertx.core.cli.impl.CLIConfiguratorTest,0.0
931,io.vertx.core.net.impl.URIDecoder,0.0
932,io.vertx.core.ContextTest.SomeObject,0.0
933,io.vertx.core.spi.metrics.TCPMetrics,0.0
934,io.vertx.core.file.FileSystemException,0.0
935,io.vertx.core.CreateVertxTest.1,0.0
936,io.vertx.core.net.ClientOptionsBaseConverter,0.0
937,io.vertx.core.eventbus.LocalEventBusTest.1Boom,0.0
938,io.vertx.core.http.impl.HttpUtils.3,0.0
939,io.vertx.core.http.impl.HttpUtils.2,0.0
940,io.vertx.core.http.impl.WebSocketHandshakeInboundHandler,0.0
941,io.vertx.core.http.impl.HttpUtils.5,0.0
942,io.vertx.core.http.impl.HttpUtils.4,0.0
943,io.vertx.core.streams.ReadStream,0.0
944,io.vertx.test.proxy.HAProxy,0.0
945,io.vertx.core.eventbus.EventBusTestBase.MyReplyException,0.0
946,io.vertx.core.http.impl.HttpUtils.1,0.0
947,io.vertx.core.json.JsonObject,0.0
