,class,RefusedBequest
495,redis.clients.jedis.JedisCluster.49,0.0
496,redis.clients.jedis.tests.JedisWithCompleteCredentialsTest.2,0.0
497,redis.clients.jedis.JedisCluster.48,0.0
498,redis.clients.jedis.params.StrAlgoLCSParams,0.0
499,redis.clients.jedis.tests.benchmark.GetSetBenchmark,0.0
500,redis.clients.jedis.tests.JedisPoolTest.1CrashingJedisPooledObjectFactory,0.0
501,redis.clients.jedis.JedisCluster.34,0.0
502,redis.clients.jedis.tests.JedisPoolTest,0.0
503,redis.clients.jedis.JedisCluster.33,0.0
504,redis.clients.jedis.JedisCluster.36,0.0
505,redis.clients.jedis.JedisCluster.35,0.0
506,redis.clients.jedis.JedisCluster.30,0.0
507,redis.clients.jedis.Protocol.SentinelKeyword,0.0
508,redis.clients.jedis.JedisCluster.32,0.0
509,redis.clients.jedis.JedisCluster.31,0.0
510,redis.clients.jedis.tests.HostAndPortUtil,0.0
511,redis.clients.jedis.JedisCluster.38,0.0
512,redis.clients.jedis.JedisCluster.37,0.0
513,redis.clients.jedis.JedisCluster.39,0.0
514,redis.clients.jedis.tests.commands.ObjectCommandsTest,0.0
515,redis.clients.jedis.tests.benchmark.CRC16Benchmark,0.0
516,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.21,0.0
517,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.22,0.0
518,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.20,0.0
519,redis.clients.jedis.JedisCluster.70,0.0
520,redis.clients.jedis.PipelineBase,0.0
521,redis.clients.jedis.JedisCluster.100,0.0
522,redis.clients.jedis.JedisCluster.72,0.0
523,redis.clients.jedis.JedisCluster.101,0.0
524,redis.clients.jedis.JedisCluster.71,0.0
525,redis.clients.jedis.JedisCluster.102,0.0
526,redis.clients.jedis.commands.MultiKeyJedisClusterCommands,0.0
527,redis.clients.jedis.ShardedJedisPipeline,0.0
528,redis.clients.jedis.tests.commands.ClusterBinaryValuesCommandsTest,0.0
529,redis.clients.jedis.JedisCluster.67,0.0
530,redis.clients.jedis.JedisCluster.107,0.0
531,redis.clients.jedis.JedisCluster.108,0.0
532,redis.clients.jedis.JedisCluster.66,0.0
533,redis.clients.jedis.JedisCluster.69,0.0
534,redis.clients.jedis.JedisCluster.109,0.0
535,redis.clients.jedis.JedisCluster.68,0.0
536,redis.clients.jedis.JedisCluster.63,0.0
537,redis.clients.jedis.JedisCluster.103,0.0
538,redis.clients.jedis.commands.BinaryScriptingCommandsPipeline,0.0
539,redis.clients.jedis.JedisCluster.62,0.0
540,redis.clients.jedis.JedisCluster.104,0.0
541,redis.clients.jedis.JedisCluster.65,0.0
542,redis.clients.jedis.JedisCluster.105,0.0
543,redis.clients.jedis.JedisCluster.64,0.0
544,redis.clients.jedis.JedisCluster.106,0.0
545,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.14,0.0
546,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.15,0.0
547,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.12,0.0
548,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.13,0.0
549,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.10,0.0
550,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.11,0.0
551,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest,0.0
552,redis.clients.jedis.JedisCluster.110,0.0
553,redis.clients.jedis.JedisCluster.111,0.0
554,redis.clients.jedis.JedisCluster.112,0.0
555,redis.clients.jedis.JedisCluster.61,0.0
556,redis.clients.jedis.JedisCluster.60,0.0
557,redis.clients.jedis.JedisCluster.113,0.0
558,redis.clients.jedis.params.ClientKillParams.Type,0.0
559,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.18,0.0
560,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.19,0.0
561,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.16,0.0
562,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.17,0.0
563,redis.clients.jedis.JedisCluster.56,0.0
564,redis.clients.jedis.JedisCluster.118,0.0
565,redis.clients.jedis.JedisCluster.119,0.0
566,redis.clients.jedis.JedisCluster.55,0.0
567,redis.clients.jedis.JedisCluster.58,0.0
568,redis.clients.jedis.JedisCluster.57,0.0
569,redis.clients.jedis.JedisCluster.52,0.0
570,redis.clients.jedis.JedisCluster.114,0.0
571,redis.clients.jedis.JedisCluster.51,0.0
572,redis.clients.jedis.JedisCluster.115,0.0
573,redis.clients.jedis.JedisCluster.54,0.0
574,redis.clients.jedis.JedisCluster.116,0.0
575,redis.clients.jedis.JedisCluster.53,0.0
576,redis.clients.jedis.JedisCluster.117,0.0
577,redis.clients.jedis.JedisCluster.59,0.0
578,redis.clients.jedis.params.ZAddParams,0.0
579,redis.clients.jedis.tests.commands.AccessControlListCommandsTest,0.0
580,redis.clients.jedis.exceptions.InvalidURIException,0.0
581,redis.clients.jedis.params.XReadParams,0.0
582,redis.clients.jedis.args.UnblockType,0.0
583,redis.clients.jedis.JedisCluster.23,0.0
584,redis.clients.jedis.JedisCluster.22,0.0
585,redis.clients.jedis.JedisCluster.25,0.0
586,redis.clients.jedis.JedisCluster.24,0.0
587,redis.clients.jedis.params.FailoverParams,0.0
588,redis.clients.jedis.tests.SSLJedisClusterWithCompleteCredentialsTest,0.0
589,redis.clients.jedis.JedisCluster.21,0.0
590,redis.clients.jedis.JedisCluster.20,0.0
591,redis.clients.jedis.JedisCluster.27,0.0
592,redis.clients.jedis.JedisCluster.26,0.0
593,redis.clients.jedis.JedisCluster.29,0.0
594,redis.clients.jedis.JedisCluster.28,0.0
595,redis.clients.jedis.BuilderFactory,0.0
596,redis.clients.jedis.util.JedisByteHashMap,0.0
597,redis.clients.jedis.tests.SSLJedisTest,0.0
598,redis.clients.jedis.JedisCluster.12,0.0
599,redis.clients.jedis.JedisCluster.11,0.0
600,redis.clients.jedis.JedisCluster.14,0.0
601,redis.clients.jedis.JedisCluster.13,0.0
602,redis.clients.jedis.tests.JedisSentinelPoolTest.2,0.0
603,redis.clients.jedis.tests.JedisSentinelPoolTest.1,0.0
604,redis.clients.jedis.JedisCluster.10,0.0
605,redis.clients.jedis.JedisCluster.19,0.0
606,redis.clients.jedis.JedisCluster.16,0.0
607,redis.clients.jedis.JedisCluster.15,0.0
608,redis.clients.jedis.JedisCluster.18,0.0
609,redis.clients.jedis.JedisCluster.17,0.0
610,redis.clients.jedis.tests.UnavailableConnectionTest.1,0.0
611,redis.clients.jedis.BinaryJedisCluster.202,0.0
612,redis.clients.jedis.BinaryJedisCluster.201,0.0
613,redis.clients.jedis.BinaryJedisCluster.200,0.0
614,redis.clients.jedis.tests.commands.ControlCommandsTest.2,0.0
615,redis.clients.jedis.tests.commands.ControlCommandsTest.1,0.0
616,redis.clients.jedis.tests.commands.ControlCommandsTest.6,0.0
617,redis.clients.jedis.tests.commands.ControlCommandsTest.5,0.0
618,redis.clients.jedis.tests.commands.ControlCommandsTest.4,0.0
619,redis.clients.jedis.StreamPendingEntry,0.0
620,redis.clients.jedis.tests.commands.ControlCommandsTest.3,0.0
621,redis.clients.jedis.tests.commands.ControlCommandsTest.7,0.0
622,redis.clients.jedis.ZParams.Aggregate,0.0
623,redis.clients.jedis.util.SafeEncoder,0.0
624,redis.clients.jedis.args.ClusterResetType,0.0
625,redis.clients.jedis.BinaryJedisCluster.209,0.0
626,redis.clients.jedis.BinaryJedisCluster.208,0.0
627,redis.clients.jedis.BinaryJedisCluster.207,0.0
628,redis.clients.jedis.BinaryJedisCluster.206,0.0
629,redis.clients.jedis.BinaryJedisCluster.205,0.0
630,redis.clients.jedis.BinaryJedisCluster.204,0.0
631,redis.clients.jedis.BinaryJedisCluster.203,0.0
632,redis.clients.jedis.BinaryJedisCluster.213,0.0
633,redis.clients.jedis.BinaryJedisCluster.212,0.0
634,redis.clients.jedis.BinaryJedisCluster.211,0.0
635,redis.clients.jedis.BinaryJedisCluster.210,0.0
636,redis.clients.jedis.exceptions.JedisBusyException,0.0
637,redis.clients.jedis.tests.commands.ClusterCommandsTest,0.0
638,redis.clients.jedis.tests.JedisClusterTest.1,0.0
639,redis.clients.jedis.SortingParams,0.0
640,redis.clients.jedis.util.JedisByteHashMap.JedisByteEntry,0.0
641,redis.clients.jedis.BinaryJedisCluster.219,0.0
642,redis.clients.jedis.BinaryJedisCluster.218,0.0
643,redis.clients.jedis.BinaryJedisCluster.217,0.0
644,redis.clients.jedis.BinaryJedisCluster.216,0.0
645,redis.clients.jedis.BinaryJedisCluster.215,0.0
646,redis.clients.jedis.BinaryJedisCluster.214,0.0
647,redis.clients.jedis.BinaryJedisCluster.224,0.0
648,redis.clients.jedis.BinaryJedisCluster.223,0.0
649,redis.clients.jedis.BinaryJedisCluster.222,0.0
650,redis.clients.jedis.BinaryJedisCluster.221,0.0
651,redis.clients.jedis.BinaryJedisCluster.220,0.0
652,redis.clients.jedis.DebugParams,0.0
653,redis.clients.jedis.Pipeline,0.0
654,redis.clients.jedis.tests.ShardedJedisPipelineTest,0.0
655,redis.clients.jedis.BinaryJedisCluster.229,0.0
656,redis.clients.jedis.BinaryJedisCluster.228,0.0
657,redis.clients.jedis.BinaryJedisCluster.227,0.0
658,redis.clients.jedis.BinaryJedisCluster.226,0.0
659,redis.clients.jedis.BinaryJedisCluster.225,0.0
660,redis.clients.jedis.BinaryJedisCluster.235,0.0
661,redis.clients.jedis.BinaryJedisCluster.234,0.0
662,redis.clients.jedis.commands.Commands,0.0
663,redis.clients.jedis.params.GeoRadiusStoreParam,0.0
664,redis.clients.jedis.BinaryJedisCluster.233,0.0
665,redis.clients.jedis.BinaryJedisCluster.232,0.0
666,redis.clients.jedis.BinaryJedisCluster.231,0.0
667,redis.clients.jedis.BinaryJedisCluster.230,0.0
668,redis.clients.jedis.BinaryJedisCluster,0.0
669,redis.clients.jedis.tests.JedisSentinelPoolTest.1CrashingJedis,0.0
670,redis.clients.jedis.util.KeyMergeUtil,0.0
671,redis.clients.jedis.BinaryJedisCluster.239,0.0
672,redis.clients.jedis.BinaryJedisCluster.238,0.0
673,redis.clients.jedis.BinaryJedisCluster.237,0.0
674,redis.clients.jedis.BinaryJedisCluster.236,0.0
675,redis.clients.jedis.BinaryJedisCluster.246,0.0
676,redis.clients.jedis.BinaryJedisCluster.245,0.0
677,redis.clients.jedis.BinaryJedisCluster.244,0.0
678,redis.clients.jedis.BinaryJedisCluster.243,0.0
679,redis.clients.jedis.BinaryJedisCluster.242,0.0
680,redis.clients.jedis.BinaryJedisCluster.241,0.0
681,redis.clients.jedis.BinaryJedisCluster.240,0.0
682,redis.clients.jedis.tests.commands.ListCommandsTest.1,0.0
683,redis.clients.jedis.tests.commands.ListCommandsTest.2,0.0
684,redis.clients.jedis.tests.utils.KeyMergeUtilTest,0.0
685,redis.clients.jedis.BinaryJedisCluster.249,0.0
686,redis.clients.jedis.BinaryJedisCluster.248,0.0
687,redis.clients.jedis.JedisSentinelPool.MasterListener.1,0.0
688,redis.clients.jedis.BinaryJedisCluster.247,0.0
689,redis.clients.jedis.BinaryJedisCluster.257,0.0
690,redis.clients.jedis.BinaryJedisCluster.256,0.0
691,redis.clients.jedis.BinaryJedisCluster.255,0.0
692,redis.clients.jedis.BinaryJedisCluster.254,0.0
693,redis.clients.jedis.BinaryJedisCluster.253,0.0
694,redis.clients.jedis.Queable,0.0
695,redis.clients.jedis.BinaryJedisCluster.252,0.0
696,redis.clients.jedis.BinaryJedisCluster.251,0.0
697,redis.clients.jedis.BinaryJedisCluster.250,0.0
698,redis.clients.jedis.BinaryJedisCluster.259,0.0
699,redis.clients.jedis.BinaryJedisCluster.258,0.0
700,redis.clients.jedis.BinaryJedisCluster.261,0.0
701,redis.clients.jedis.BinaryJedisCluster.260,0.0
702,redis.clients.jedis.commands.JedisCommands,0.0
703,redis.clients.jedis.exceptions.JedisException,0.0
704,redis.clients.jedis.tests.commands.ClusterValuesCommandsTest,0.0
705,redis.clients.jedis.tests.commands.MigrateTest,1.0
706,redis.clients.jedis.tests.utils.JedisURIHelperTest,0.0
707,redis.clients.jedis.ZParams,0.0
708,redis.clients.jedis.JedisPoolConfig,0.0
709,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.1,0.0
710,redis.clients.jedis.commands.ModuleCommands,0.0
711,redis.clients.jedis.Pipeline.MultiResponseBuilder,0.0
712,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.2,0.0
713,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.5,0.0
714,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.6,0.0
715,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.3,0.0
716,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.4,0.0
717,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.9,0.0
718,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.7,0.0
719,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest.8,0.0
720,redis.clients.jedis.JedisPool,0.0
721,redis.clients.jedis.Response,0.0
722,redis.clients.jedis.tests.JedisWithCompleteCredentialsTest,0.0
723,redis.clients.jedis.tests.commands.SortingCommandsTest,0.0
724,redis.clients.jedis.tests.JedisClusterCommandTest.2,0.0
725,redis.clients.jedis.tests.JedisClusterCommandTest.3,0.0
726,redis.clients.jedis.JedisClusterConnectionHandler,0.0
727,redis.clients.jedis.tests.JedisClusterCommandTest.4,0.0
728,redis.clients.jedis.tests.JedisClusterCommandTest.5,0.0
729,redis.clients.jedis.tests.JedisClusterCommandTest.1,0.0
730,redis.clients.jedis.tests.JedisClusterCommandTest.6,0.0
731,redis.clients.jedis.tests.JedisClusterCommandTest.7,0.0
732,redis.clients.jedis.tests.JedisClusterCommandTest.8,0.0
733,redis.clients.jedis.tests.JedisClusterCommandTest.9,0.0
734,redis.clients.jedis.commands.BinaryJedisCommands,0.0
735,redis.clients.jedis.AccessControlUser,0.0
736,redis.clients.jedis.args.ClientType,0.0
737,redis.clients.jedis.tests.ConnectionTest.1BrokenConnection,0.0
738,redis.clients.jedis.tests.benchmark.ProtocolBenchmark,0.0
739,redis.clients.jedis.tests.benchmark.ShardedBenchmark,0.0
740,redis.clients.jedis.tests.commands.PublishSubscribeCommandsTest,0.0
741,redis.clients.jedis.ScanParams,0.0
742,redis.clients.jedis.ShardedJedis,0.0
743,redis.clients.jedis.exceptions.JedisDataException,0.0
744,redis.clients.jedis.Protocol,0.0
745,redis.clients.jedis.resps.LCSMatchResult.MatchedPosition,0.0
746,redis.clients.jedis.tests.JedisTest,0.0
747,redis.clients.jedis.util.Slowlog,0.0
748,redis.clients.jedis.DefaultJedisClientConfig,0.0
749,redis.clients.jedis.JedisCluster.242,0.0
750,redis.clients.jedis.JedisCluster.243,0.0
751,redis.clients.jedis.JedisCluster.244,0.0
752,redis.clients.jedis.JedisCluster.245,0.0
753,redis.clients.jedis.JedisCluster.240,0.0
754,redis.clients.jedis.JedisCluster.241,0.0
755,redis.clients.jedis.tests.utils.JedisSentinelTestUtil,0.0
756,redis.clients.jedis.JedisCluster.246,0.0
757,redis.clients.jedis.JedisCluster.247,0.0
758,redis.clients.jedis.JedisCluster.248,0.0
759,redis.clients.jedis.JedisCluster.249,0.0
760,redis.clients.jedis.GeoCoordinate,0.0
761,redis.clients.jedis.commands.ClusterPipeline,0.0
762,redis.clients.jedis.JedisCluster.253,0.0
763,redis.clients.jedis.JedisCluster.254,0.0
764,redis.clients.jedis.JedisCluster.255,0.0
765,redis.clients.jedis.tests.commands.ClusterScriptingCommandsTest,0.0
766,redis.clients.jedis.JedisCluster.256,0.0
767,redis.clients.jedis.JedisCluster.250,0.0
768,redis.clients.jedis.tests.commands.StreamsCommandsTest.1,0.0
769,redis.clients.jedis.commands.ScriptingCommandsPipeline,0.0
770,redis.clients.jedis.JedisCluster.251,0.0
771,redis.clients.jedis.Protocol.Keyword,0.0
772,redis.clients.jedis.tests.utils.ClientKillerUtil,0.0
773,redis.clients.jedis.JedisCluster.252,0.0
774,redis.clients.jedis.JedisCluster.257,0.0
775,redis.clients.jedis.JedisCluster.258,0.0
776,redis.clients.jedis.JedisCluster.259,0.0
777,redis.clients.jedis.commands.SentinelCommands,0.0
778,redis.clients.jedis.commands.BasicCommands,0.0
779,redis.clients.jedis.tests.JedisClusterCommandTest,0.0
780,redis.clients.jedis.JedisCluster.260,0.0
781,redis.clients.jedis.tests.TupleTest,0.0
782,redis.clients.jedis.JedisCluster.261,0.0
783,redis.clients.jedis.tests.commands.HyperLogLogCommandsTest,0.0
784,redis.clients.jedis.tests.benchmark.PipelinedGetSetBenchmark,0.0
785,redis.clients.jedis.StreamGroupInfo,0.0
786,redis.clients.jedis.exceptions.JedisExhaustedPoolException,0.0
787,redis.clients.jedis.Protocol.Command,0.0
788,redis.clients.jedis.tests.JedisSentinelPoolTest,0.0
789,redis.clients.jedis.Connection,0.0
790,redis.clients.jedis.resps.LCSMatchResult,0.0
791,redis.clients.jedis.exceptions.JedisMovedDataException,0.0
792,redis.clients.jedis.util.ByteArrayComparator,0.0
793,redis.clients.jedis.tests.collections.SetFromListTest,0.0
794,redis.clients.jedis.exceptions.JedisNoReachableClusterNodeException,0.0
795,redis.clients.jedis.args.FlushMode,0.0
796,redis.clients.jedis.commands.JedisClusterCommands,0.0
797,redis.clients.jedis.exceptions.JedisClusterMaxAttemptsException,0.0
798,redis.clients.jedis.tests.params.ParamsTest,0.0
799,redis.clients.jedis.exceptions.JedisRedirectionException,0.0
800,redis.clients.jedis.Module,0.0
801,redis.clients.jedis.resps.LCSMatchResult.Position,0.0
802,redis.clients.jedis.tests.SSLJedisTest.1,0.0
803,redis.clients.jedis.tests.SSLJedisTest.2,0.0
804,redis.clients.jedis.tests.BuilderFactoryTest,0.0
805,redis.clients.jedis.tests.JedisTest.1,0.0
806,redis.clients.jedis.tests.JedisTest.2,0.0
807,redis.clients.jedis.tests.ModuleTest.ModuleCommand,0.0
808,redis.clients.jedis.tests.JedisSentinelPoolWithCompleteCredentialsTest,0.0
809,redis.clients.jedis.args.ListDirection,0.0
810,redis.clients.jedis.params.ClientKillParams.SkipMe,0.0
811,redis.clients.jedis.params.XTrimParams,0.0
812,redis.clients.jedis.commands.BasicRedisPipeline,0.0
813,redis.clients.jedis.JedisClusterInfoCache,0.0
814,redis.clients.jedis.ListPosition,0.0
815,redis.clients.jedis.HostAndPortMapper,0.0
816,redis.clients.jedis.tests.TupleSortedSetTest,0.0
817,redis.clients.jedis.tests.ConnectionTest.1TestConnection,0.0
818,redis.clients.jedis.params.XPendingParams,0.0
819,redis.clients.jedis.tests.JedisPoolTest.1,0.0
820,redis.clients.jedis.tests.JedisPoolTest.2,0.0
821,redis.clients.jedis.JedisPoolAbstract,0.0
822,redis.clients.jedis.tests.HostAndPortTest,0.0
823,redis.clients.jedis.tests.UdsTest.UdsJedisSocketFactory,0.0
824,redis.clients.jedis.commands.MultiKeyBinaryJedisClusterCommands,0.0
825,redis.clients.jedis.params.XClaimParams,0.0
826,redis.clients.jedis.commands.MultiKeyBinaryCommands,0.0
827,redis.clients.jedis.JedisFactory,0.0
828,redis.clients.jedis.tests.utils.ByteArrayComparatorTest,0.0
829,redis.clients.jedis.ShardedJedisPool,0.0
830,redis.clients.jedis.commands.MultiKeyCommandsPipeline,0.0
831,redis.clients.jedis.JedisCluster.3,0.0
832,redis.clients.jedis.JedisCluster.2,0.0
833,redis.clients.jedis.JedisCluster.1,0.0
834,redis.clients.jedis.Tuple,0.0
835,redis.clients.jedis.JedisCluster.9,0.0
836,redis.clients.jedis.JedisCluster.8,0.0
837,redis.clients.jedis.JedisCluster.7,0.0
838,redis.clients.jedis.JedisCluster.6,0.0
839,redis.clients.jedis.JedisCluster.5,0.0
840,redis.clients.jedis.JedisCluster.4,0.0
841,redis.clients.jedis.params.GetExParams,0.0
842,redis.clients.jedis.BinaryJedis,0.0
843,redis.clients.jedis.tests.SSLJedisClusterTest.1,0.0
844,redis.clients.jedis.tests.SSLJedisClusterTest.2,0.0
845,redis.clients.jedis.tests.SSLJedisClusterTest.3,0.0
846,redis.clients.jedis.tests.SSLJedisClusterTest.4,0.0
847,redis.clients.jedis.ShardedJedisPool.ShardedJedisFactory,0.0
848,redis.clients.jedis.util.Pool,0.0
849,redis.clients.jedis.Transaction,0.0
850,redis.clients.jedis.tests.commands.ScriptingCommandsTest,0.0
851,redis.clients.jedis.util.MurmurHash,0.0
852,redis.clients.jedis.JedisCluster.200,0.0
853,redis.clients.jedis.JedisCluster.201,0.0
854,redis.clients.jedis.util.JedisClusterHashTagUtil,0.0
855,redis.clients.jedis.JedisCluster.206,0.0
856,redis.clients.jedis.exceptions.AbortedTransactionException,0.0
857,redis.clients.jedis.JedisCluster.207,0.0
858,redis.clients.jedis.JedisCluster.208,0.0
859,redis.clients.jedis.JedisCluster.209,0.0
860,redis.clients.jedis.JedisCluster.202,0.0
861,redis.clients.jedis.JedisCluster.203,0.0
862,redis.clients.jedis.commands.ProtocolCommand,0.0
863,redis.clients.jedis.JedisCluster.204,0.0
864,redis.clients.jedis.JedisCluster.205,0.0
865,redis.clients.jedis.JedisPubSub,0.0
866,redis.clients.jedis.JedisCluster.210,0.0
867,redis.clients.jedis.JedisMonitor,0.0
868,redis.clients.jedis.JedisCluster.211,0.0
869,redis.clients.jedis.util.JedisURIHelper,0.0
870,redis.clients.jedis.JedisCluster.212,0.0
871,redis.clients.jedis.MultiKeyPipelineBase,0.0
872,redis.clients.jedis.tests.UnavailableConnectionTest,0.0
873,redis.clients.jedis.JedisCluster.217,0.0
874,redis.clients.jedis.JedisCluster.218,0.0
875,redis.clients.jedis.JedisCluster.219,0.0
876,redis.clients.jedis.JedisCluster.213,0.0
877,redis.clients.jedis.JedisCluster.214,0.0
878,redis.clients.jedis.args.ClientPauseMode,0.0
879,redis.clients.jedis.JedisCluster.215,0.0
880,redis.clients.jedis.JedisCluster.216,0.0
881,redis.clients.jedis.util.Hashing,0.0
882,redis.clients.jedis.tests.commands.SortedSetCommandsTest,0.0
883,redis.clients.jedis.JedisCluster.220,0.0
884,redis.clients.jedis.tests.FragmentedByteArrayInputStream,0.0
885,redis.clients.jedis.JedisCluster.221,0.0
886,redis.clients.jedis.JedisCluster.222,0.0
887,redis.clients.jedis.JedisCluster.223,0.0
888,redis.clients.jedis.tests.JedisClusterTest,0.0
889,redis.clients.jedis.JedisCluster.228,0.0
890,redis.clients.jedis.JedisCluster.229,0.0
891,redis.clients.jedis.tests.SSLJedisTest.BasicHostnameVerifier,0.0
892,redis.clients.jedis.JedisCluster.224,0.0
893,redis.clients.jedis.JedisCluster.225,0.0
894,redis.clients.jedis.JedisCluster.226,0.0
895,redis.clients.jedis.JedisCluster.227,0.0
896,redis.clients.jedis.params.XReadGroupParams,0.0
897,redis.clients.jedis.JedisCluster.231,0.0
898,redis.clients.jedis.JedisCluster.232,0.0
899,redis.clients.jedis.JedisCluster.233,0.0
900,redis.clients.jedis.JedisCluster.234,0.0
901,redis.clients.jedis.JedisCluster.230,0.0
902,redis.clients.jedis.JedisCluster.239,0.0
903,redis.clients.jedis.JedisCluster.235,0.0
904,redis.clients.jedis.tests.commands.SlowlogCommandsTest,0.0
905,redis.clients.jedis.JedisCluster.236,0.0
906,redis.clients.jedis.StreamInfo,0.0
907,redis.clients.jedis.JedisCluster.237,0.0
908,redis.clients.jedis.JedisCluster.238,0.0
909,redis.clients.jedis.tests.commands.HashesCommandsTest,0.0
